index,date,address,block,street,trap,addressnumberandstreet,latitude,longitude,addressaccuracy,nummosquitos,wnvpresent,year,month,day,tmax_x,tmin_x,tavg_x,depart_x,dewpoint_x,wetbulb_x,heat_x,cool_x,sunrise_x,sunset_x,codesum_x,depth_x,water1_x,snowfall_x,preciptotal_x,stnpressure_x,sealevel_x,resultspeed_x,resultdir_x,avgspeed_x,tmax_y,tmin_y,tavg_y,depart_y,dewpoint_y,wetbulb_y,heat_y,cool_y,sunrise_y,sunset_y,codesum_y,depth_y,water1_y,snowfall_y,preciptotal_y,stnpressure_y,sealevel_y,resultspeed_y,resultdir_y,avgspeed_y,species_culex_pipiens,species_culex_pipiens/restuans,species_culex_restuans,species_culex_salinarius,species_culex_tarsalis,species_culex_territans,distance,distance_3,distance_5
5139,2011-07-15,"7500 North Oakley Avenue, Chicago, IL 60645, USA",75, N OAKLEY AVE,148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999999,8,1,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,0,1,0,0,0,2.10820130104023,14.197570426992547,12.091642005810831
5140,2011-07-15,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,11,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,50,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,1,0,0,0,0,1.7717268558051233,10.018228275478863,8.08087253845583
5141,2011-07-15,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,11,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,9,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,0,1,0,0,0,1.7717268558051233,10.018228275478863,8.08087253845583
5142,2011-07-15,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,11,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,3,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,1,0,0,0,0,0,1.7717268558051233,10.018228275478863,8.08087253845583
5143,2011-07-15,"5800 North Western Avenue, Chicago, IL 60659, USA",58, N WESTERN AVE,28,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,1,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,0,1,0,0,0,1.9988015297281279,12.605048290429961,11.034437990405847
5144,2011-07-15,"5000 South Central Avenue, Chicago, IL 60638, USA",50, S CENTRAL AVE,31,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,35,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,1,0,0,0,0,1.3874141025498157,8.31222928560741,10.61059101903626
5145,2011-07-15,"5000 South Central Avenue, Chicago, IL 60638, USA",50, S CENTRAL AVE,31,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,6,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,0,1,0,0,0,1.3874141025498157,8.31222928560741,10.61059101903626
5146,2011-07-15,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",14, N HUMBOLDT DR,33,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,4,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,1,0,0,0,0,1.3528363395837102,8.973463975731818,9.46296560177278
5147,2011-07-15,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",14, N HUMBOLDT DR,33,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,1,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,0,1,0,0,0,1.3528363395837102,8.973463975731818,9.46296560177278
5148,2011-07-15,"South Vincennes Avenue, Chicago, IL, USA",10, S VINCENNES,89,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,1,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,1,0,0,0,0,0,3.0698668016440602,12.070285309730068,15.740725726358127
5149,2011-07-15,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11, S ASHLAND AVE,90,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,32,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,1,0,0,0,0,3.790715175437704,13.046711290157978,13.067935353101808
5150,2011-07-15,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11, S ASHLAND AVE,90,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,3,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,0,1,0,0,0,3.790715175437704,13.046711290157978,13.067935353101808
5151,2011-07-15,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11, S ASHLAND AVE,90,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,7,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,1,0,0,0,0,0,3.790715175437704,13.046711290157978,13.067935353101808
5152,2011-07-15,"4200 West 127th Street, Alsip, IL 60803, USA",42, W 127TH PL,135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,1,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,0,0,0,0,1,1.660364806105797,14.395503412651605,18.054481790609188
5153,2011-07-15,"Chicago, IL, USA",43, N ASHLAND AVE OVERPASS,145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,5,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,1,0,0,0,0,2.0353969750333003,9.727516323434195,11.4887000983577
5154,2011-07-15,"2800 North Francisco Avenue, Chicago, IL 60618, USA",28, N FRANCISCO AVE,147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,1,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,1,0,0,0,0,1.9271146885954078,9.962953747400713,9.70589462712648
5155,2011-07-15,"2800 North Francisco Avenue, Chicago, IL 60618, USA",28, N FRANCISCO AVE,147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,2,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,0,1,0,0,0,1.9271146885954078,9.962953747400713,9.70589462712648
5156,2011-07-15,"7000 West Armitage Avenue, Chicago, IL 60707, USA",70,  W ARMITAGE AVENUE,151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,50,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,1,0,0,0,0,0.9391766607460823,9.137332191856094,8.236021774714692
5157,2011-07-15,"7000 West Armitage Avenue, Chicago, IL 60707, USA",70,  W ARMITAGE AVENUE,151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,17,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,0,1,0,0,0,0.9391766607460823,9.137332191856094,8.236021774714692
5158,2011-07-15,"2500 South Millard Avenue, Chicago, IL 60623, USA",25, S MILLARD AVE,152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,6,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,1,0,0,0,0,2.965826743397497,7.8621467212007445,9.743435304272785
5159,2011-07-15,"2500 South Millard Avenue, Chicago, IL 60623, USA",25, S MILLARD AVE,152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,5,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,0,1,0,0,0,2.965826743397497,7.8621467212007445,9.743435304272785
5160,2011-07-15,"3500 West 116th Street, Chicago, IL 60655, USA",35, W 116TH ST,158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,8,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,1,0,0,0,0,1.5169031813682068,13.185429764082585,16.90713491357856
5161,2011-07-15,"3500 West 116th Street, Chicago, IL 60655, USA",35, W 116TH ST,158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,1,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,0,1,0,0,0,1.5169031813682068,13.185429764082585,16.90713491357856
5162,2011-07-15,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",37, N KEDVALE AVE,218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,2,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,1,0,0,0,0,1.7768386844919684,10.301548535892039,9.211244369599179
5163,2011-07-15,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",37, N KEDVALE AVE,218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,2,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,0,1,0,0,0,1.7768386844919684,10.301548535892039,9.211244369599179
5164,2011-07-15,"4500 North Campbell Avenue, Chicago, IL 60625, USA",45, N CAMPBELL AVE,220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,3,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,1,0,0,0,0,1.5870592463756912,11.47675465042171,10.429231519390068
5165,2011-07-15,"4500 North Campbell Avenue, Chicago, IL 60625, USA",45, N CAMPBELL AVE,220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,2,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,0,1,0,0,0,1.5870592463756912,11.47675465042171,10.429231519390068
5166,2011-07-15,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,3,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,41,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,1,0,0,0,0,1.7768386844919684,10.787334565202883,8.903820327332294
5167,2011-07-15,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,3,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,12,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,0,1,0,0,0,1.7768386844919684,10.787334565202883,8.903820327332294
5168,2011-07-15,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,3,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,1,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,1,0,0,0,0,0,1.7768386844919684,10.787334565202883,8.903820327332294
5169,2011-07-15,"7000 North Moselle Avenue, Chicago, IL 60646, USA",70, N MOSELL AVE,8,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,50,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,1,0,0,0,0,2.7589685208958077,12.767330947032931,11.108040684640736
5170,2011-07-15,"7000 North Moselle Avenue, Chicago, IL 60646, USA",70, N MOSELL AVE,8,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,31,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,0,1,0,0,0,2.7589685208958077,12.767330947032931,11.108040684640736
5171,2011-07-15,"6100 North Lemont Avenue, Chicago, IL 60646, USA",61, N LEMONT AVE,12,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,2,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,1,0,0,0,0,1.062104547093531,12.117143932889803,9.614012072149778
5172,2011-07-15,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,47,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,6,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,1,0,0,0,0,1.51502088820017,7.968061559527004,9.608916794005436
5173,2011-07-15,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,47,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,4,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,0,1,0,0,0,1.51502088820017,7.968061559527004,9.608916794005436
5174,2011-07-15,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,47,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,4,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,1,0,0,0,0,0,1.51502088820017,7.968061559527004,9.608916794005436
5175,2011-07-15,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,13,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,5,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,1,0,0,0,0,0.9391766607460823,9.27763097508517,8.30998827668971
5176,2011-07-15,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",12, W GREENLEAF AVE,18,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000001,8,1,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,0,1,0,0,0,2.1571136979479326,14.303575476645726,12.636963212182962
5177,2011-07-15,"1000 North Central Park Avenue, Chicago, IL 60651, USA",10, N CENTRAL PARK DR,30,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,4,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,1,0,0,0,0,1.0092619324355092,8.630271438190475,9.161679401268689
5178,2011-07-15,"1000 North Central Park Avenue, Chicago, IL 60651, USA",10, N CENTRAL PARK DR,30,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,2,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,0,1,0,0,0,1.0092619324355092,8.630271438190475,9.161679401268689
5179,2011-07-15,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",33, N RUTHERFORD AVE,144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,5,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,1,0,0,0,0,1.0508392712200008,9.783377688070367,8.250301830140073
5180,2011-07-15,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",33, N RUTHERFORD AVE,144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,4,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,0,1,0,0,0,1.0508392712200008,9.783377688070367,8.250301830140073
5181,2011-07-15,"1100 North Artesian Avenue, Chicago, IL 60622, USA",11, S ARTESIAN AVE,160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,3,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,1,0,0,0,0,2.074698716362509,8.985688714300847,9.727485892345586
5182,2011-07-15,"1100 North Artesian Avenue, Chicago, IL 60622, USA",11, S ARTESIAN AVE,160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,2,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,0,1,0,0,0,2.074698716362509,8.985688714300847,9.727485892345586
5183,2011-07-15,"6000 West Montrose Avenue, Chicago, IL 60634, USA",60, W MONTROSE DR,17,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,2,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,1,0,0,0,0,1.0376761470779592,10.550728499678293,8.573987592827706
5184,2011-07-15,"6000 West Montrose Avenue, Chicago, IL 60634, USA",60, W MONTROSE DR,17,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,1,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,0,1,0,0,0,1.0376761470779592,10.550728499678293,8.573987592827706
5185,2011-07-15,"1700 North Pulaski Road, Chicago, IL 60639, USA",17, N PULASKI RD,39,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,9,1,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,1,0,0,0,0,1.6054688612465304,8.979137946056614,9.018770268801266
5186,2011-07-15,"2200 West 51st Street, Chicago, IL 60609, USA",22, W 51ST ST,61,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,5,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,1,0,0,0,0,2.9673924362759068,8.785685948408402,11.682947207942107
5187,2011-07-15,"2200 West 51st Street, Chicago, IL 60609, USA",22, W 51ST ST,61,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,9,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,0,1,0,0,0,2.9673924362759068,8.785685948408402,11.682947207942107
5188,2011-07-15,"2200 West 51st Street, Chicago, IL 60609, USA",22, W 51ST ST,61,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,3,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,1,0,0,0,0,0,2.9673924362759068,8.785685948408402,11.682947207942107
5189,2011-07-15,"3500 West 51st Street, Chicago, IL 60632, USA",35, W 51ST ST,62,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000001,8,6,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,1,0,0,0,0,1.295217959427598,8.312916257680817,11.064761351731203
5190,2011-07-15,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",52, W 63RD ST,65,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,21,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,1,0,0,0,0,1.6221510279264475,8.56244783136009,11.411051741138214
5191,2011-07-15,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",52, W 63RD ST,65,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,3,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,0,1,0,0,0,1.6221510279264475,8.56244783136009,11.411051741138214
5192,2011-07-15,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",67, S KEDZIE AVE,66,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,7,0.0,2011.0,7.0,15.0,87,70,79, 5,60,66,0,14,0429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,0,1,0,0,0,0,2.440366712878801,8.922551669249719,12.193435879763609
